,Unnamed: 0,列1,refcode,Melting point_original,smiles,MP[K],MP[℃],note
2499,20063,20063,DUGCOX,415-418 K,CC1CC(OC(C)=O)C2C(C1)C(=O)CC(C)C2C=O,416.5,143.5,
2500,20073,20073,DUGKEV,177deg.C,OC(=O)C1C2CCC3(C=CC=CC=C23)C1C(O)=O,450.15,177.15,
2502,20094,20094,DUGZIP,458-459 K,COc1cc(cc(OC)c1O)C12CC3CC(C1)CC(C3)(C2)c1cc(OC)c(O)c(OC)c1,458.5,185.5,
2503,20107,20107,DUHJUL,117-118deg.C,OCC1OC(CO)C(O)C1O,390.65,117.65,
2505,20113,20113,DUHMUO,411-415 K,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,413.0,140.0,
2506,20114,20114,DUHNAV,473-475 K,CC(C(CC=C(C)C(O)=O)OC(C)=O)C1CC(OC(C)=O)C2(C)C3=CCC4C(C)(C)C(CCC4(C)C3=CCC12C)OC(C)=O,474.0,201.0,
2507,20140,20140,DUHXAF,102-104deg.C,COCC1=COc2c1cc(C)c1CCC(OC(C)=O)C(C)c21,376.15,103.15,
2508,20145,20145,DUHXUA,509 K,OC(=O)c1ccc(cc1)c1cccc2ccccc12,509.0,236.0,
2509,20150,20150,DUJDIW,424-425 K,CC1(C)OC2C(O)OCC2(O1)c1ccccc1,424.5,151.5,
2510,20151,20151,DUJDOC,381-382 K,OC1COC(=O)C1(O)c1ccccc1,381.5,108.5,
2511,20155,20155,DUJLEZ,432-433 K,CC(C)C(=O)OC1C(O)C(=CCCC(=CC2OC(=O)C(=C)C12)C)COC(C)=O,432.5,159.5,
2512,20169,20169,DUJTOS,436-438 K,CC(C)(C)C(=O)Oc1cc(OC(=O)C(C)(C)C)cc(OC(=O)C(C)(C)C)c1,437.0,164.0,
2513,20175,20175,DUKFIB,536 K,Oc1cccc2c1OC1=C2C(=O)c2ccccc2C1=O,536.0,263.0,
2514,20179,20179,DUKKAV,479-482 K,CC(=O)OC1C(=O)OC2OC34C(=O)OC(O)CC53C(CC(C(C)(C)C)C125)OC4=O,480.5,207.5,
2515,20198,20198,DULBUH,195-196deg.C,CC1CC(O)C2(O)C31CC1OC1(C)C2(COC(=O)C3)C(O)=O,468.65,195.65,
2516,20202,20202,DULDAQ,378 K,CC(C=C)C(C)C1OC(=O)C(C)C1O,378.0,105.0,
2517,20218,20218,DULJIE,410-411 K,Cc1c(C)c(C)c(c(C)c1C)C(=O)c1ccccc1,410.5,137.5,
2518,20239,20239,DULVUB,554.1-555.1K,CC(=O)Oc1ccc(cc1)C1(O)c2ccccc2C(=O)c2ccccc12,554.6,281.6,
2519,20246,20246,DUMDAQ,109-110deg.C,CC(C)C1=CC2C(CCC2(C)O)C(C)(O)CCC=C(C)CC1,382.65,109.65,
2520,20249,20249,DUMFOG,415-416 K,COC12CC3C=C(C)CCC3C(C)(C)C1=CC(OO)O2,415.5,142.5,
2521,20271,20271,DUMSAI,340-341 K,COc1cc(C=O)ccc1Oc1ccc(C=O)cc1,340.5,67.5,
2522,20273,20273,DUMSEM,341-343 K,CCOc1cc(C=O)ccc1Oc1ccc(C=O)cc1,342.0,69.0,
2523,20301,20301,DUNCIZ,531-533 K,CC1(C)CCC(O)C23COC(O)(C(O)C12)C12CC(CC(O)C31)C(=C)C2O,532.0,259.0,
2525,20323,20323,DUNNEG,360-362 K,CC(=O)c1ccc2OCOc2c1,361.0,88.0,
2526,20324,20324,DUNNIJ,108-112deg.C,CC1OC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2O1,383.15,110.15,
2527,20341,20341,DUNSOV,423-429 K,CC1(C)OC2C(CO)OC(=O)C(C)(O)C2O1,426.0,153.0,
2528,20396,20396,DUPMOQ,89-91deg.C,c1ccc(cc1)C(c1ccccc1)=C1c2ccccc12,363.15,90.15,
2529,20403,20403,DUPQOW,455-456 K,O=C1C2(CC(c3ccccc3)C1(c1ccccc1)C(=C2c1ccccc1)c1ccccc1)c1ccccc1,455.5,182.5,
2530,20405,20405,DUPRIP,234-241deg.C,c1ccc(cc1)C(c1ccccc1)=C1C=CC(C=C1)=C(c1ccccc1)c1ccccc1,510.65,237.65,
2531,20423,20423,DURLIL,135-136deg.C,CC(=O)Oc1ccc(C=Cc2cc(OC(C)=O)c(CC=C(C)CCC=C(C)C)c(OC(C)=O)c2)c(OC(C)=O)c1,408.65,135.65,
2532,20446,20446,DUSCIF,384 K,CC1(O)CC(O)(OOC21CCCC2)C1CCCC1,384.0,111.0,
2533,20450,20450,DUSCUR,379 K,CC1(O)CC(O)(OOC21CCCC2)C1CC1,379.0,106.0,
2534,20451,20451,DUSDAY,398 K,CC1(O)CC(O)(OOC21CCCC2)c1ccccc1,398.0,125.0,
2535,20452,20452,DUSDOL,382 K,CC12C3C4CC5C(C4C1=O)C(=O)C2(C)C35,382.0,109.0,
2537,20496,20496,DUTGAA,409-410 K,COc1ccc(cc1)C1=C(CCCc2ccccc12)c1ccccc1,409.5,136.5,
2538,20503,20503,DUTHOP,95-96 deg.C,COc1ccc(cc1OC)C1CCC(O1)c1ccc(OC)c(OC)c1,368.65,95.65,
2539,20507,20507,DUTJIM,389-391 K,CC1C2C(O)C(OC(=O)c3ccccc3)C3(O)C(C)(C)CCCC3(C)C2CC2=C1C=CO2,390.0,117.0,
2540,20508,20508,DUTJUX10,451-454K,COc1cc(ccc1O)C1CC(C)(O)OC2=C1C(=O)Oc1ccccc21,452.5,179.5,
2541,20519,20519,DUTMOV,529-532 K,Cc1ccc2C(=O)c3cccc(CC(O)=O)c3Oc2c1C,530.5,257.5,
2542,20529,20529,DUTRIU,338-339 K,O=Cc1ccc(OCc2ccccc2)cc1,338.5,65.5,
2543,20531,20531,DUTVIY,339 K,CCCCCCCCCCc1ccc(OC(=O)c2ccc(OCc3ccccc3)c(C)c2)cc1,339.0,66.0,
2544,20536,20536,DUTXUM,583K(dec.),CC1(C)CCC23CCC4(C)C5(C)CCC6C(C)(C)C(=O)CCC6(C)C5CCC4(OC2=O)C3C1,583.0,310.0,
2545,20539,20539,DUVCON,371-373K,CC1C2CCC3(O)C(C)(C)CCCC3(C)C2CC2=C1C=CO2,372.0,99.0,
2546,20543,20543,DUVFAC,396 K,OC(Cc1ccccc1)(Cc1ccccc1)C12CC3CC(CC(C3)C1)C2,396.0,123.0,
2547,20550,20550,DUVHIM,385 K,O=C1Oc2ccc(OCc3ccccc3)cc2C=C1,385.0,112.0,
2548,20556,20556,DUVMEM,395 K,CCOC(=O)CC1C(=O)c2ccccc2C1=C1C(=O)c2ccccc2C1=O,395.0,122.0,
2549,20561,20561,DUVXEX,373-374 K,CC(C)=C1C(=C(C)C)C(=C(C)C)C(=C(C)C)C1=C(C)C,373.5,100.5,
2550,20571,20571,DUWBAY,408 K,COc1cccc2c(O)c3C(=O)C(C)OC(C)c3c(O)c12,408.0,135.0,
2551,20572,20572,DUWBEC,313-314 K,CC1(C)C2C(=O)CC2(C)CC1=O,313.5,40.5,
2552,20596,20596,DUWHEJ,483 K,CC(C)Cc1ccc(CC(C)C)c2cc3cc4c(CC(C)C)ccc(CC(C)C)c4cc3cc12,483.0,210.0,
2553,20597,20597,DUWHIN,439 K,CC(C)CCc1ccc(CCC(C)C)c2cc3cc4c(CCC(C)C)ccc(CCC(C)C)c4cc3cc12,439.0,166.0,
2554,20598,20598,DUWHOT,474 K,CC(C)c1ccc(C(C)C)c2cc3cc4c(ccc(C(C)C)c4cc3cc12)C(C)C,474.0,201.0,
2555,20614,20614,DUWNUE,228-230deg.C,CC(C1CC(=C(CO)C(=O)O1)C)C1CCC2C3CC4OC54C(O)C=CC(=O)C5(C)C3CCC12C,502.15,229.15,
2556,20618,20618,DUWPER,399 K,CCCc1ccc(CCC)c2cc3cc4ccccc4cc3cc12,399.0,126.0,
2557,20626,20626,DUWXEY,399-400 K,CC1CCC(C(C)C)C(C1)OC1OC(CC(=O)C1OC(C)=O)C1=CC=CO1,399.5,126.5,
2558,20654,20654,DUXGEJ,419-421 K,Cc1cccc(c1)C1Cc2cc(C)c(C)c(O)c2C(=O)O1,420.0,147.0,
2559,20658,20658,DUXGOT,414-415 K,COc1cccc(C2Cc3cc(C)c(C)c(O)c3C(=O)O2)c1OC,414.5,141.5,
2560,20723,20723,DUYSOF,84-84.5 deg.C,COc1ccc2c(CCC3CCCCC23C=O)c1,357.4,84.4,
2561,20724,20724,DUYTAS,462-464 K,CC(=O)OC1C(O)C(O)C(OC(C)=O)C2=C1OC(=CC2=O)CCc1ccccc1,463.0,190.0,
2562,20755,20755,DUZLUF,75-76deg.C,CC(OC(C)=O)C(OC(C)=O)C=CC1OC1C1CC=CC(=O)O1,348.65,75.65,
2563,20759,20759,DUZMEQ,461-463 K,COC1OCC2C1Cc1cc(OC)c(O)cc1C2c1ccc(O)c(OC)c1,462.0,189.0,
2564,20760,20760,DUZNAN,77-78 deg.C,COC1CC(C)(O)C2C(C)C(=O)C=C12,350.65,77.65,
2565,20763,20763,DUZPET,142-143.5deg.C,CC1C(OC(C)=O)C2(C)CCCC2C1(C)C(O)=O,415.9,142.9,
2566,20766,20766,DUZPOD,156.1-157.5deg.C,CC(=O)C=CC1C(C)(C)CCC(O)C1(C)O,429.95,156.95,
2567,20789,20789,DUZXAX,458-459 K,CC12C3C4C(C)(C1=O)C1(OC4(C=CC3=O)C21c1ccccc1)c1ccccc1,458.5,185.5,
2568,20792,20792,DUZYAY,502-504 K,CC1(C)CCCC2(C)C1CCC13C(O)OC4OC(=O)C(CCC21)C34,503.0,230.0,
2569,20798,20798,DUZYUU,379-381 K,O=C1C(OCc2ccccc2)C2OC(OC(C2OCc2ccccc2)C1OCc1ccccc1)c1ccccc1,380.0,107.0,
2570,20799,20799,DUZZAB,333-335 K,C1OC2C(CC(OCc3ccccc3)C(O1)C2OCc1ccccc1)OCc1ccccc1,334.0,61.0,
2571,20800,20800,DUZZAZ,439-441 K,C1C2C3C4CC(C3C1C1C3CC(C21)c1ccccc31)c1ccccc41,440.0,167.0,
2572,20807,20807,DXANDA,120deg.C,CC(=O)OC1CCC2C3CCC4OCOCC4(C)C3CCC12C,393.15,120.15,
2573,20811,20811,DXEPAN,487-488 K,CC(C)C1CC23CCC4(OC2=O)C(C)C2(CCC4(C)C43OC4C1O)OCCO2,487.5,214.5,
2574,20813,20813,DXMDOD10,231-3deg.C,CC1(O)C2C3C(C)(O)C(=O)C4CC3(C)C(CC24C)C1=O,390.15,117.15,
2575,20814,20814,DXNLAB,418-420 K,CC(=O)OCC1(C)CCCC2(C)C3CCC(=O)OC3(C)CC(OC(C)=O)C12,419.0,146.0,
2576,20819,20819,DXTMPO,247-250deg.C,CC(=O)C1(O)CCC2(C)C3CC=C4C(CCC(O)C4(C)C)C3C(=O)CC12C,521.65,248.65,
2577,20824,20824,EABDIU,141-142 deg.C,COC1c2ccc(O)c(OC)c2C1(O)c1cccc(OC)c1OC,414.65,141.65,
2579,20840,20840,EABPAY,160-162deg.C,COC1OC(OO)(C(c2ccccc2)c2ccccc12)c1ccccc1,434.15,161.15,
2580,20852,20852,EABVUY,220deg.C,C1CC21CC#CCC1(CC1)CC#CC2,493.15,220.15,
2581,20856,20856,EABZEM,64-65deg.C,CC(=O)CCC1C2C(=O)CC(C)(C)CC2(OC(C)=O)C1(C)C,337.65,64.65,
2582,20863,20863,EACFAP01,160-162deg.C,OC1CCC2CCC(=O)CC3CCC=C2C13,434.15,161.15,
2583,20865,20865,EACHEV,156-157.5deg.C,COCOC(C)(C)C(O)CC(C)C(C)C1CCC2C3=CC=C4CC(CC(OC(=O)OC)C4(C)C3CCC12C)OC(=O)OC,429.9,156.9,
2584,20866,20866,EACJEX,105-106deg.C,COC1=C(CC2C(=C)CCC3C(C)(CCC=C(C)C)C(CCC23C)OC(=O)C(O)CC(C)C)C(=O)C(=C(C)O1)C,378.65,105.65,
2585,20873,20873,EACKOI,94deg.C,COc1ccc(cc1)C(C)C(O)C(C)C(O)C(C)CO,367.15,94.15,
2586,20887,20887,EACXHP11,352 K,CCOC1OC(COC(C)=O)C(OC(C)=O)C=C1,352.0,79.0,
2587,20890,20890,EADDUI,420-422 K,C1C2C3C2C24C3C12C1(OC4(c2ccccc2)c2ccccc12)c1ccccc1,421.0,148.0,
2588,20897,20897,EAFBUI,137-138deg.C,CC1(C)C2CCCC2C(=C2CCCCC12)OC12CCCCC1C(C)(C)C1CCCC1C2=O,410.65,137.65,
2590,20899,20899,EAFFIA,383-384 K,COCOC1CCCC2(C)C1C(Oc1ccc(OC)cc1)C=C1CCC(CC2=O)C1(C)C,383.5,110.5,
2591,20901,20901,EAFMUT,234.5-235.7 deg.C,Cc1ccc2cc3ccc(C)c(c4ccccc4)c3cc2c1c1ccccc1,508.25,235.25,
2592,20902,20902,EAFNAA,229.5-229.9 deg.C,Cc1ccccc1c1c(C)ccc2cc3ccc(C)c(c4ccccc4C)c3cc12,502.85,229.85,
2593,20909,20909,EBACIV,92 deg.C,CC12OC3CC(CC(C3)(O1)C1CCCC(=O)C1CC=C)O2,365.15,92.15,
2594,20923,20923,EBAQEE,480 K,Oc1ccc(cc1)C(c1cccc(O)c1)c1cccc(O)c1,480.0,207.0,
2595,20934,20934,EBAVAE,141deg.C,CC1(C)CC(=O)CC2(C)C3C1CC2(C)CC3=O,414.15,141.15,
2596,20945,20945,EBEGIB,121-122 deg.C,COC12OC3(OC)C4OC(c5ccccc45)C3(OC)OC1(O)C1OC2c2ccccc12,394.65,121.65,
2597,20947,20947,EBEJAW,462-463 K,CC(C)C1(O)C2C3C4=C(C(C(=O)C3(O)C(C)C)C32CCC2C(C)(C)CCCC2(C)C3=CC1=O)C1(C)CCCC(C)(C)C1CC4,462.5,189.5,
2598,20956,20956,EBEMED,98.0-98.8deg.C,CC=C(c1ccccc1)c1c(C)c(C)c(C)c(C)c1C,371.55,98.55,
2599,20970,20970,EBEVOW,109-111 deg.C.(dec.),CC(C)=C1C#CCCCC#CC(C#CC#C1)=C(C)C,383.15,110.15,
2600,20972,20972,EBEWAJ,168 deg.C,CC(C)=C1C#CCCCCCC#CC(C#CC#C1)=C(C)C,441.15,168.15,
2601,20973,20973,EBEWIR,71-72 deg.C,CCCCC#CC(C#CC#CC(C#CCCCC)=C(C)C)=C(C)C,344.65,71.65,
2602,20976,20976,EBEXEP,401-404 K,CC(=O)OC1CCC2C3CCC4(O)C5OC5(C)CCC4(C)C3CCC12C,402.5,129.5,
2603,20977,20977,EBEXIT,471-473 K,CC(=O)C1=CC2(C)CCC3C(CCC4=CC(=O)CCC34C)C2C1,472.0,199.0,
2604,20979,20979,EBEXUF,413-415 K,COC1CCC2(C)C3CCC4(C)C(CC5OC45C(=O)C(C)C)C3CC=C2C1,414.0,141.0,
2605,20981,20981,EBEYAM,417-419 K,COC1CCC2(C)C3CCC4(C)C(CC5OC45C(=O)C(C)(C)C)C3CC=C2C1,418.0,145.0,
2606,20983,20983,EBEYEQ,423-425 K,COC1CCC2(C)C3CCC4(C)C(CC5OC45C(=O)C(C)C)C3CC3OC23C1,424.0,151.0,
2607,20985,20985,EBEYIU,385-388 K,COC1CCC2(C)C3CCC4(C)C(CC5OC45C(=O)C(C)(C)C)C3CC3OC23C1,386.5,113.5,
2608,20987,20987,EBEYUG,431-432 K,CC1(C)C2C3CCC2C(C)(CCC1=O)C3(C)O,431.5,158.5,
2609,20989,20989,EBEZAN,447-448 K,CC1C2C(O)CC3C2C(C)(C)C(=O)CCC13C,447.5,174.5,
2610,20995,20995,EBICEX,380-381 K,COC1=COC=C(O)C1=O,380.5,107.5,
2611,21012,21012,EBIGEB,156.2-157.2deg.C,c1ccc(cc1)C#CC(c1ccccc1)=C(C#Cc1ccccc1)c1ccccc1,429.85,156.85,
2612,21023,21023,EBIPOV,64-65 deg.C,CC1(O)C(CCC(C=C)C1(C)O)C=C,337.65,64.65,
2613,21024,21024,EBIPUB,441-442 K,COC(=O)C1C2C(CCc3ccc(OC)cc23)C2CCC(C=C)C2(C)C1=O,441.5,168.5,
2614,21026,21026,EBIQAI,436 K,COc1ccc2C3CC(=O)C4(C)C(CCC4C3CCc2c1)C=C,436.0,163.0,
2615,21037,21037,EBIWIV01,118-120 deg.C,COc1ccc(OC2OC3OC4(C)CCC5C(C)CCC(C2C)C35OO4)cc1,392.15,119.15,
2616,21038,21038,EBIWOB,207-209deg.C,CC(C)C12C(C3C=C(CC4(CCC5C(C)(C)CCCC65CC34C(O)(O6)C1=O)C2=O)C=C)C(C)(C)O,481.15,208.15,
2617,21042,21042,EBIYOD,199deg.C,O=C1C(=O)c2ccccc2C=Cc2ccccc2C=Cc2ccccc12,472.15,199.15,
2618,21047,21047,EBIZOE,393-394 K,CC1(C)CCC2CC(C)(CCC2(C)C2=CC(=O)OC12)C=C,393.5,120.5,
2619,21096,21096,EBOPER,467-469 K,COc1cc2CC=Cc3c(OC)c(OC)c(O)cc3c2cc1O,468.0,195.0,
2620,21145,21145,EBUREY,402-403 K,C1Cc2cccc(CCc3ccc(Cc4ccc1cc4)cc3)c2,402.5,129.5,
2621,21146,21146,EBURIC,375-375.5 K,C1Cc2ccc(Cc3ccc(CCc4ccc1cc4)cc3)cc2,375.25,102.25,
2622,21153,21153,EBUXAB,439-441 K,OC1CCC23CC(O)C(O)CC2C13,440.0,167.0,
2623,21161,21161,EBUZIL,487-488 K,COc1ccc2C3CCC4(C)C(CCC(=O)C4(O)C=C)C3CCc2c1,487.5,214.5,
2625,21196,21196,ECAROP,382-385 K,CC1CCC(C(C)C)C(O)(C1)C1OC1c1ccccc1,383.5,110.5,
2626,21219,21219,ECAZUD,103-105 deg.C,COc1cc(ccc1O)C1Oc2cc(C=O)cc(OC)c2OC1CO,377.15,104.15,
2627,21244,21244,ECELUT,463-464 K,CCOC(=O)C12OC(OCC)(C3(CC3)C1=O)C1(OC2(OCC)C2(CC2)C1=O)C(=O)OCC,463.5,190.5,
2628,21253,21253,ECEQIM,457-459K,CC1(C)CC2=C(CC2(c2ccccc2)c2ccccc2)C(C)(C)CC2=C1CC2(c1ccccc1)c1ccccc1,458.0,185.0,
2629,21259,21259,ECETOV,387-388 K,CC1C2CCC3(C)C(CC=C(C)C3C2OC1=O)OC(C)=O,387.5,114.5,
2630,21260,21260,ECETUB,408-409 K,COc1cc(O)ccc1C(=O)CCc1ccccc1,408.5,135.5,
2631,21262,21262,ECEWUE,404-406 K,COc1ccc2C3CCC4(C)C(CC(C)(C)CC4=O)C3Cc2c1,405.0,132.0,
2632,21263,21263,ECEXAL,442-444.5 K,CCC12CCC3=C(C(C)Oc4cc(OC)ccc34)C1CCC2OC(C)=O,443.25,170.25,
2633,21265,21265,ECEXOZ,451-453 K,COc1ccc2C3CCC4(C)C(CCC4C3CCc2c1C)OC(C)=O,452.0,179.0,
2634,21266,21266,ECEYEQ,458-459 K,COc1ccc2C3CCC4(C)C(CCC4C3CC(=O)c2c1)OC(C)=O,458.5,185.5,
2635,21279,21279,ECIGOO,413-414 K,CC(C)Cc1c2ccccc2c(c2ccccc2)c2cc3ccccc3cc12,413.5,140.5,
2636,21295,21295,ECILOT,439-440 K,Cc1ccc(O)c(c1)C(=O)C=Cc1ccccc1OCC=C,439.5,166.5,
2637,21296,21296,ECILUZ,96-97 deg.C,OCC1CC2C=CC1C2(O)CC=C,369.65,96.65,
2638,21302,21302,ECIPOX,482-485 K,Oc1ccccc1C(=O)c1cc(c(O)c(c2ccccc2)c1c1ccccc1)c1ccccc1,483.5,210.5,
2639,21320,21320,ECLTDT,468-469 K,CC1C(O)CC23COC(=O)C2=CCCC3C1(C)CCC1=CC(=O)OC1,468.5,195.5,
2640,21366,21366,ECOTIZ,79-81deg.C,C1C(c2ccccc2)C21C=Cc1ccccc21,353.15,80.15,
2641,21374,21374,ECUHIU,394 K,C1C2CC3CC1CC(C2)C3=C1C=Cc2ccccc12,394.0,121.0,
2642,21397,21397,ECUPEY,377-378 K,CCOC(=O)CCC1(CCC(=O)OCC)c2ccccc2c2ccccc12,377.5,104.5,
2643,21398,21398,ECUQOJ,496.3 K,COc1ccc(cc1)c1ccc2c3ccc(cc3C3(CC3)c2c1)c1ccc(OC)cc1,496.3,223.3,
2644,21435,21435,EDAGUM,389-392 K,CC(=O)Oc1ccc(OC(C)=O)c2C3CCC(CC3)c12,390.5,117.5,
2645,21443,21443,EDAROQ,359K,CC1=CC2C(C)(C)CCCC(C)(O)C2(O)CC1,359.0,86.0,
2646,21462,21462,EDAZEP,504-506 K,CC(=O)c1ccc(cc1)C(c1ccc(cc1)C(C)=O)=C1c2ccccc2c2ccccc12,505.0,232.0,
2647,21490,21490,EDEKED,195-196deg.C,CCC(=O)OC1CCC(=CC2OC(=O)C(C)C2(O)C(OC(C)=O)C2C(=C)CCC(OC(C)=O)C12C)C,468.65,195.65,
2648,21493,21493,EDEKIH,514-516 K,CC1=CCCC2(C)OC2C2OC(=O)C(=C)C2CC1=O,515.0,242.0,
2649,21502,21502,EDELOO,143.4-143.9deg.C,CC1(C)OC2OC3COC(OC3C2O1)c1ccccc1C1CO1,416.8,143.8,
2650,21526,21526,EDESEL,488-489 K,CC(C)(O)C1(O)CCC2C(=C1)C(O)CC1C2(C)CCCC1(C)C(O)=O,488.5,215.5,
2651,21531,21531,EDETEM,68.0-68.5 deg.C,CC(C)(C)C1=C(C(C)(C)C)C(C)(C)CC1(C)C,341.4,68.4,
2652,21537,21537,EDEVIT,450.0 K,COC(=O)c1c(OC)cccc1OC,450.0,177.0,
2653,21541,21541,EDEWIU,507 K,CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC(=O)c6ccccc6)C(C)(C)C5CCC34C)C2C1,507.0,234.0,
2654,21544,21544,EDEXIU,114-115 deg.C,COc1c2C=COc2cc2OC(=O)C(OC)(C(=O)c12)C(C)(C)C=C,387.65,114.65,
2655,21559,21559,EDIFAZ,549-552 K,CC(=C)C1CCC2(CCC3(C)C(CCC4C(C)(CC(O)=O)C(CCC34C)C(C)=C)C12)C(O)=O,550.5,277.5,
2656,21560,21560,EDIFEC,473-474 K,CC(=O)OC1CCC2(C)C(CCC3(C)OC(C)(CCC23)C2CO2)C1(C)C,473.5,200.5,
2657,21561,21561,EDIFIG,143-145 deg.C,COC12CC3C(CCC(C)C3(C)CC1=C(C)C(=O)O2)OC(C)=O,417.15,144.15,
2658,21562,21562,EDIFUT,424-425 K,COC(=O)C=CC(C)C1CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OC(C)=O,424.5,151.5,
2659,21563,21563,EDIGAA,394-395 K,COC(=O)C=CC(C)C1CCC2C3CCC4CC(CCC4(C)C3CCC12C)OC(C)=O,394.5,121.5,
2660,21588,21588,EDIQIR,189-190deg.C,COC(=O)C1=C2C=CC=CC=C2C(C(=O)OC)(C1=O)C1(C(=O)OC)C(=O)C(=C2C=CC=CC=C12)C(=O)OC,462.65,189.65,
2661,21589,21589,EDIQOX,201-202deg.C,COC(=O)C1=C2C=CC(=CC=C2C(C(=O)OC)(C1=O)C1(C(=O)OC)C(=O)C(=C2C=CC(=CC=C12)C(C)C)C(=O)OC)C(C)C,474.65,201.65,
2662,21593,21593,EDIRIS,216-218deg.C,COC(=O)C1=C2C=CC3C(=CC42C25C=C(C(C)C)C(C=CC2=C(C(=O)OC)C(=O)C35C(=O)OC)C4(C(=O)OC)C1=O)C(C)C,490.15,217.15,
2663,21594,21594,EDIROY,176-178deg.C,COC(=O)C1=C2C=C(C=CC=C2C(C(=O)OC)(C1=O)C1(C(=O)OC)C(=O)C(=C2C=C(C=CC=C12)C(C)C)C(=O)OC)C(C)C,450.15,177.15,
2664,21621,21621,EDOLIW,449-450 K,CC1OC(=O)C(C)C1CC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(O)CC4(C)C3CCC12C,449.5,176.5,
2665,21649,21649,EDPRGT,123deg.C,CC1(OCCO1)C1CCC2C(CCCC12C)=CC=C1CC2(CCC1=C)OCCO2,396.15,123.15,
2666,21650,21650,EDSVET,407-408 K,CC(=C)C1CC(=O)C2(C1)C1COC2(C)CC2(C1)OCCO2,407.5,134.5,
2667,21668,21668,EDUKAP,58deg.C,CC1(C)OC2OC3C4CCC4(C)CC3(OCc3ccccc3)C2O1,331.15,58.15,
2668,21695,21695,EFABIX,357 K,CC1C(O)C(=O)OCC1C=C,357.0,84.0,
2669,21707,21707,EFAJUQ,462-464 K,COC1(C)OC(C2CCOC(=O)C2C(O)c2ccccc2)C(=O)OC1(C)OC,463.0,190.0,
2670,21715,21715,EFAKIF01,75-77 deg.C,COC1(C)OC(C2C(C(CC(=O)c3ccccc3)c3ccccc3)C(=O)Oc3ccccc23)C(=O)OC1(C)OC,349.15,76.15,
2671,21726,21726,EFAMUV,393 K,CC(C)CCCC(C)C1CCC2C3CC(OC(C)=O)C4(C)CC(CCC4=C3CCC12C)OC(C)=O,393.0,120.0,
2672,21733,21733,EFAQEI,82-83deg.C(dec.),CCOC(C=Cc1ccccc1)C1(CCCCC1=O)C(=O)OC(C)(C)C,355.65,82.65,
2673,21743,21743,EFASOT,435K,CCOC(=O)C12CC(c3ccccc3)c3ccccc3C1c1ccccc1OC2=O,435.0,162.0,
2674,21752,21752,EFAWAL,391-393 K,CC(C)(O)C1Oc2cc(OCC#C)ccc2C1=O,392.0,119.0,
2675,21756,21756,EFAWIR,327-328 K,CC(C)C1CCC(C)CC1OC(=O)CC(=O)OC1CC(C)CCC1C(C)C,327.5,54.5,
2676,21757,21757,EFAWOZ,377 K,COC(=O)c1ccc(OCc2ccccc2)cc1O,377.0,104.0,
2677,21779,21779,EFEGOL,81-83 deg.C,CC(C=O)=C1C(=O)CC1(C)C1CC(C)(C)CC1=O,355.15,82.15,
2678,21785,21785,EFEQIQ,92-95deg.C,COC(=O)C1(CC(=C)C2C3CCC(CCO3)C12)C(=O)OC,366.65,93.65,
2679,21786,21786,EFEQOW,396-397 K,COC(=O)C1(CC(=C)C2CCC3CC(=O)OC2(C)C13)C(=O)OC,396.5,123.5,
2680,21787,21787,EFEQUC,457-459 K,COC(=O)C1(CC(=C)C2C1C1CCC2(C)OC(=O)C1)C(=O)OC,458.0,185.0,
2681,21807,21807,EFIGEG,487 K,CC(C)C1CCC2C1(C)CCC1(C)C3CCC4C(C)(C)C(=O)CCC4(C)C3=CCC21C,487.0,214.0,
2682,21811,21811,EFIHIK,217-218 deg.C,COc1ccc(OC)c2c1ccc1CCc3ccc4C(=O)C(=CC(=O)c4c3c21)C,490.65,217.65,
2683,21842,21842,EFIXAV,64.5-67.5 deg.C,COC(C(O)=O)c1ccccc1,339.15,66.15,
2684,21873,21873,EFOLAN,403 K,COC(=O)C1OC(CC=C)C(O)C(O)C1O,403.0,130.0,
2685,21875,21875,EFOLIV,371 K,COC(=O)C1OC(CC=C)C(OC(C)=O)C(O)C1OC(C)=O,371.0,98.0,
2686,21887,21887,EFONOE,452 K,CC(=O)c1cc(C(C)=O)c2ccc3cccc4ccc1c2c34,452.0,179.0,
2687,21889,21889,EFONUK,478.7 K,CC(=O)c1ccc2ccc3c(ccc4ccc1c2c34)C(C)=O,478.7,205.7,
2688,21891,21891,EFOPAS,434.65 K,CC(=O)c1ccc2ccc3ccc(C(C)=O)c4ccc1c2c34,434.65,161.65,
2689,21895,21895,EFOPEW,451.83 K,CC(=O)c1ccc2ccc3c(cc(C(C)=O)c4ccc1c2c34)C(C)=O,451.83,178.83,
2690,21939,21939,EFUMUO,478-479 K,CC1(C)CC(=O)C2=C(C1)OC1=C(C2C(=O)c2ccccc2)C(=O)CC(C)(C)C1,478.5,205.5,
2691,21940,21940,EFUNAV,386-387 K,COc1ccccc1OC(C)C(O)c1ccc(O)c(OC)c1,386.5,113.5,
